Grosswangen, Hauelen|Ettiswil, Schloss Wyher|26
Seewis Dorf, Parschientsch|Seewis Dorf, Leschga|26
Tuggen, Post|Tuggen, Obstlager|39
Dornach, Museumsplatz|Dornach, Ober-Erli|51
Bonstetten, Rüti|Bonstetten, Sunnenberg|10
Faido, Bivio Ospedale|Faido, centro scolastico|2
Oberwilen, Seefuren|Oberwilen, Mätteli|38
Nyon, Colovray|Crans-près-Céligny, port|66
St-Martin VS, poste|St-Martin VS, Suen sud|23
Arbon, Schloss|Arbon, Bahnhof|101
Bironico, Posta|Bironico, Superiore|24
Leytron, anc. poste|Leytron, caves Provins|13
Pedrinate, Bellavista|Chiasso, Confine|9
Loye|Grône, poste|1
Steg VS, Kirche|Steg VS, Zentrum Metropol|28
Brienz|Brienz West|36
Peney-le-Jorat, Chalet Renards|Peney-le-Jorat, poste|14
Volketswil, Hegnau|Volketswil, Chapf|3
Oberried am Brienzersee|Ebligen|36
Ibach, Erlen|Ibach, Mythen-Cent. Victorinox|2
Schwyz, Post|Seewen SZ, Stelzli|300
Mendrisio, Borgo|Mendrisio, Macello|44
Wald|Tann-Dürnten|115
Bronschhofen|Wil|42
Mols|Unterterzen|35
Aarberg, Post/Bahnhof|Aarberg, Schwimmbad|52
Staad SG, Schönenbach|Rorschacherberg, Wilen|35
Kerns, Post|Kerns, Boll|85
Büren an der Aare|Busswil|6
Bürglen UR, Post|Bürglen UR, Sonneggstrasse|32
Iseo, Paese|Aranno, Prumé|29
Matten b. I., Hertigässli|Matten b. I., Brunnen-Haus|52
Röschenz, Mühle|Bärschwil, Bahnhof|1
Ostermundigen, Dennigkofen|Ostermundigen, Freibad|56
Horgen, Stotzweid/Feller|Horgen, Sunnehügeli|38
Egliswil, Waageplatz|Seengen, Post|79
Lufingen, Hintermarchlen|Lufingen, Augwil|143
Kerns, Sand|Kerns, Post|60
Novaggio, Posta|Novaggio, Clinica|35
Brail|Cinuos-chel-Brail, staziun|28
Lammi|Schattenhalb, Müör|9
Grüningen, Station|Grüningen, Stedtli|157
Grüningen, Station|Grüningen, Freihof|148
Mörschwil, Riederen|Tübach, Waldegg|38
Trübbach, Dornau|Trübbach, Post|163
Trient, poste|Trient, camping|9
Gorgier-St-Aubin|Bevaix|40
Bäretswil, Oberdorf|Bäretswil, Bärenplatz|66
Biel/Bienne, Omega|Biel/Bienne, Nidaugasse|68
Bellinzona, Stazione|Bellinzona, S. Paolo Posta|44
Finhaut, La Léchère|Finhaut, Les Fontaines|8
Horgen, Waidli|Horgen, Bocken|13
Wald ZH, Bahnhof|Rüti ZH, Bahnhof|15
Lugnez, Terrain de football|Beurnevésin, poste|11
Oberflachs, Mitteldorf|Veltheim AG, Skin|62
Oberschan, Seilbahn|Oberschan, alte Post|18
Bern, Breitenrain|Bern, Spitalacker|49
Neuhausen|Altenburg, Dorf|1
Studen BE, Wydenplatz|Studen BE, Grien|178
Mittlerschwanden|Vitznau|69
Les Dévens|Fenalet-sur-Bex, Les Luisances|16
Neftenbach, alte Post|Riet b. Neftenbach|40
Oberflachs, Mitteldorf|Schinznach Dorf, Oberdorf|21
Murist|Treytorrens (Payerne), village|10
Vernayaz MC|Salvan|28
Fregiécourt, village|Fregiécourt-Pleujouse, poste|9
Ettingen, Bahnhof|Ettingen, Oberdorf|82
Gravesano, Grumo di Gravesano|Manno, Uovo di Manno|35
Emmetten, Post|Emmetten, Schöneck|45
Brügglen SO, alte Post|Brügglen SO,Ochsenbeinschmiede|38
Turbenthal, Abzw. Auli|Turbenthal, Kellersacker|19
Wellhausen|Felben-Wellhausen, Schulhaus|51
Niederteufen, Battenhaus|Niederteufen, Schwanen|47
Wangen b. Olten, Dorf|Olten, Hammer BOGG|2
Wangen b. Olten, Dorf|Olten, Usego|75
Zug|Zürich HB|42
Grandfontaine, bas du village|Grandfontaine, bif. Roche d'Or|4
Unteriberg, vord.Schmalzgruben|Unteriberg, hint.Schmalzgruben|49
Luggiwil|Bundtels|34
Hettlingen, Dorf|Rutschwil|3
Lustmühle, Hauteten|Lustmühle, Post|47
Hettlingen, Dorf|Unter Ohringen, Wisental|44
Uitikon Waldegg, Waldegg|Zürich, Triemli|234
Biel/Bienne, Zeughausstrasse|Biel/Bienne, Renferstrasse|15
Cademario, Chiesa|Cademario, Cetta|30
Dinhard, Grüt|Thalheim-Altikon, Bahnhof|18
Schwanden b. Brienz, Birgli|Schwanden b. Brienz, Stocki|66
Pizzamiglio, Dogana|Vacallo, Ponte Picio|41
Naters, Moos|Naters, Sengg|35
Eschenbach SG, Gublen|Schmerikon, Bahnhof|33
Schellenberg, Post|Schellenberg, Stotz|31
St. Margrethen|Heerbrugg|60
Ringgenberg, Post|Ringgenberg, Moosrain|36
Nidau BSG|Biel/Bienne BSG|10
Arogno, Paese|Arogno, Pasquée|8
Murg|Mühlehorn|35
Uster, Mühleholz|Wermatswil, Ledi|83
Cureglia, Bellavista|Cureglia, Paese|44
Montagnon|Les Places, bif.|29
Schlatt b. D'hofen, Post|Unterschlatt, Dickihof|28
La Chaux-de-Fonds, gare|La Chaux-de-Fonds, Gr Fontaine|13
Mervelier, scierie|Mervelier, poste|44
Kappelisacker|Ittigen, Aespliz|271
Oberwangen TG, Sonnenhof|Dussnang, Kurhotel|62
Cornol, bas du village|Cornol, poste|9
Zurzach, Oberflecken|Zurzach, Tierpark|58
Combremont-le-Grand, village|Combremont-le-Petit, poste|14
Magadino, Superiore|Magadino, Farmacia|33
Magadino, Superiore|Magadino, Al Ponte|33
Wengen|Wengwald|79
Wengen|Allmend|50
Lugano, Stazione Via Sorengo|Sorengo, Clinica S. Anna|44
Schwändi b. Schwanden GL, Post|Schwanden GL, Bahnhof|43
Zürich, Bellevueplatz|Zürich, Central/Neumühlequai|6
Schellenberg, Hinterschloss|Schellenberg, Obergut|48
Brent|Blonay, gare|25
Flanthey, poste|Flanthey, Chelin|17
Diepflingen, Dorf|Sommerau, Kantonsstrasse|43
Mels, Pizolpark|Mels, Huob|27
Unterramsern, Post|Oberramsern|32
Günsberg, Glutzenberg|Günsberg, Längmatt|12
Spiez, Bahnhof|Spiezwiler, Schulhaus|62
Echallens, La Fontaine|Echallens, collège/parc|4
Bern, Universität|Bern, Mittelstrasse|4
Vex, poste|Les Prasses|36
Vex, poste|Vex, bif. d'Hérémence|1
Tschingel ob Gunten, Dorf|Sigriswil, Dorf|34
Le Sépey, Les Noisetiers|Ormont, Pied de Crettaz|23
Zug|Baar|91
Muggio, Bivio Casiroli|Muggio, Camasciora|8
Rüegsbach, Post|Rüegsbach, Oberrinderbach|29
Attiswil|Wiedlisbach|68
Egerkingen, Ramelen|Egerkingen, Zentrum|30
Obergetwing, Rottenbrücke|Niedergampel,Zivilschutzanlage|64
Bavois|Eclépens|40
Veysonnaz, bif. Clèbes|Baar (Nendaz), bif. Beuson|14
Veysonnaz, bif. Clèbes|Clèbes|22
Bern Felsenau|Bern Tiefenau|146
Concise, église|Concise, la Raisse|37
Avully, village|Chancy, école|115
Saanenmöser|Oeschseite|40
Givisiez, Place d'Affry|Fribourg, Tivoli|36
Raron, zur Brücke|Raron, Grund|14
Ennetbaden, Schützenhaus|Ennetbaden, Felsenegg|211
Mauborget, bif. La Magnenaz|La Combaz VD (Romairon)|6
Baar, Bahnhof|Baar, Spital|145
Denges-Echandens|Renens VD|39
Grenchen Süd|Bettlach|58
Degersheim, Post|Degersheim, Bahnhof|85
Sarnen, Kreuzstrasse|Sarnen, Schatzli|35
Wohlen AG, Höhenweg|Wohlen AG, Gerstmatt|18
Rheinfelden, Saline|Möhlin, Rüttenen|41
Uetliburg SG, Post|Uetliburg SG, Berg-Sion-Str.|7
Sihlbrugg, Dorf|Neuheim, Buechmatt|19
Uetliburg SG, Post|Gommiswald, Breiten|7
Amriswil, Marktplatz|Amriswil, Mühlebach|56
Flawil, Botsberg Post|Flawil, Rütistrasse|33
Kloten, Freienberg|Kloten, Weinbergstrasse|2
Raron, zur Brücke|St. German, Dorfplatz|14
Catto|Lurengo|20
Mülligen, Stock|Birrhard, Steibode|45
Walkringen|Hasle-Rüegsau|15
Grenchen Süd|Solothurn|41
Wädenswil, Neubühl|Wädenswil, Burstel|14
Ségny|Tougin|6
Rüfenach AG, Post|Rüfenach AG, Schulhaus|63
Walkringen|Bigenthal|46
Othmarsingen|Lenzburg|82
Riederalp ARBAG (Hohfluh)|Hohfluh ARBAG|4
Schaffhausen, Kreuz|Neuhausen, Scheidegg|41
Schindellegi, Pauli|Schindellegi, Sihlegg|20
Flawil, Badstrasse|Flawil, Reithalle|50
Auenstein, Post|Auenstein, Gemeindehaus|57
Saanen, Grubenstrasse|Gstaad, Unter-Gstaad|15
Vich, poste|Coinsins, école|13
Altendorf, Schweizerhofplatz|Altendorf, Stoglen|93
Essert-sous-Champvent, gare|Villars-sous-Champvent|10
Chevroux, village|Chevroux, port|12
Schänis, Windegg|Ziegelbrücke, Bahnhof|15
Steffisburg, Erlen|Steffisburg, Platz|46
Fischbach TG|Helsighausen, Kreuzung|31
Corcelles-près-Concise,village|Concise, église|56
Cabbio, S. Rocco|Cabbio, Posta|35
St. Jakob (Ennetmoos)|Ennetmoos, Waldheim|55
St. Jakob (Ennetmoos)|Kerns, Kernwald|38
Beckenried, Post|Beckenried, Boden|61
Fehraltorf|Illnau|77
Le Cerneux-Péquignot,M-Baillod|Le Cerneux-Péquignot, M-Lidor|21
Blatten (Lötschen), Post|Blatten (Lötschen), Brücke|52
Hertenstein SGV|Luzern Bahnhofquai|33
Trans, Acla|Trans, Ramons|18
Schindellegi, Post|Schindellegi-Feusisberg, Bhf.|20
Giornico, Parondino|Giornico, Biaschina|39
Weggis|Kehrsiten-Bürgenstock|12
Ermatingen, Adler|Ermatingen, Bahnhof|2
Schöftland, Sandplatten|Schlossrued, Klack|61
Nuolen, Kollegium|Wangen SZ, Zentrum|4
Sion, gare|Sion, Place du Midi|42
Emmenbrücke, Emmenbaum|Emmenbrücke, Sonnenplatz|226
Goldach, Rotenstein|Goldach, Kronenplatz|14
Uerkheim, Abzw. Neudorf|Uerkheim, Kirche|102
Flawil, Rütistrasse|Flawil, Enzenbühlstrasse|33
Aegerten, Dorfplatz|Brügg b. Biel, Möschler|79
Gelterkinden, Post|Gelterkinden, Rünenbergerbr.|89
Oberuzwil, Evangelische Kirche|Oberuzwil, Schützenhaus|61
Obersaxen Giraniga, Tusen Abzw|Obersaxen Giraniga, Dorf|55
Rehetobel, Hörnlirank|Zweibrücken (Rehetobel)|50
Eriswil, Station|Eriswil, Altersheim|34
Baden, Schulhausplatz|Baden, Stein|106
Le Châtelard VS, Frontière|Trient, bif. rte Finhaut|8
Münsterlingen Spital|Landschlacht|81
Chens-sur-Léman-Tougues|Nernier|1
Courroux, La Forge|Vicques, bas du village|4
Aigle-Dépôt TPC-asd|Aigle-Place-du-Marché|34
Klosters|Davos Dorf|26
Liestal|Sissach|83
Sempach Stadt, Post|Sempach Stadt, Meierhöfli|122
Riddes, Pré de foire|Isérables, Auddes|1
Prahins, village|Prahins, Les Ivuez|19
Rottenschwil, Kapelle|Rottenschwil, Post|89
Blankenburg|Zweisimmen|51
Rufi, Maseltrangen|Rufi, Wiesental|31
Hochdorf, Bahnhof|Hochdorf, Oberstufenzentrum|37
Lothenbach|Walchwil, St. Adrian|64
Uster, Spital|Uster, Sportzentrum|90
Murkart|Lüdem|68
Thierachern, Kirche|Amsoldingen, Kirche|1
Brusio|Campocologno|7
Stein AG, Zürcherstrasse|Münchwilen AG, Wendeplatz|28
Russikon, Rumlikon|Theilingen, Schwemmrüti|50
Brusata (Novazzano), Nord|Brusata (Novazzano), Dogana|41
Riedstätt, Post|Guggisberg, Kalchstätten|25
Murkart|Weberei Matzingen|68
Goldingen, Post|Eglingen, Landi|43
Malpensata (Valcolla)|Maglio di Colla, Paese|27
Lohn-Lüterkofen, Bahnhof|Küttigkofen, Bismarck|38
Homberg bei Thun, Käserei|Homberg bei Thun, Kreuz|46
Poliez-le-Grand, Bois-la-Croix|Naz, laiterie|2
Eggerberg, Sulzacker|Eggerberg, Finnen|9
Adligenswil, Chliäbnet|Adligenswil, Moos|220
Cormérod, Ferme Andrey|Courtion, école|12
Tschugg, Post|Tschugg, Klinik|50
Brittnau, Kleinfeld|Brittnau, Einmündung Zelgli|31
Ernetschwil, Post|Ernetschwil, Häblingen|22
Steffisburg, Dorf|Steffisburg, Alte Bernstrasse|2
Bourrignon, bif. Bürgisberg|Bourrignon, Lotissement|40
Chanéaz, poste|Thierrens, gare routière|1
Poliez-le-Grand, La Sauvenière|Poliez-Pittet, Grands-Champs|25
Cheyres|Estavayer-le-Lac|44
Malley|Bourdonnette|151
Sementina, Mondasce|Sementina, Ponte sul Ticino|48
Einsiedeln, Bahnhof|Einsiedeln, Heidenbühl|16
Riedikon, Kies|Mönchaltorf, Langenmatt|121
Flawil, Bärenplatz|Flawil, Neugasse|33
Piodella di Muzzano|Gentilino, Il Cantonetto|19
Schwarzenbach (Bisistal)|Sali, Seilbahnstation|17
Gutenburg|Madiswil|54
Gutenburg|Lotzwil|54
Gossau ZH, Ernst-Brugger-Platz|Gossau ZH, Moos|28
Zürich Oerlikon|Zürich Hardbrücke|318
Unterramsern, Post|Brittern, Wirtschaft|32
Worb, Längmatt|Worb, Filzfabrik|54
Ferden, Post|Kippel, Post|52
Einsiedeln, Birchli/Sternen|Einsiedeln, Birchli/Stollern|76
Ottikon (Gossau ZH), Herschmet|Ottikon (Gossau ZH), Kirschgar|12
Buseno, Paese|Buseno, Botteghe|28
Nauders, Hochfinstermünz|Pfunds, Kajetansbrücke|18
Eschlikon TG, altes Schulhaus|Eschlikon TG, Bahnhof Süd|63
Muraz (Collombey), collège|Vionnaz, poste|30
Ueken, Post|Ueken, Unterdorf|82
Wohlen AG, Nordstrasse|Wohlen AG, Litzibuech|53
Bäretswil, Bussental|Bäretswil, Skilift|50
Reute AR, Brücke|Oberegg AI, Sonderegg|37
Pany, Post|Pany, Schulhaus|37
Seewis-Valzeina, Bahnhof|Seewis Dorf, Saldos|1
Kandergrund, Post|Kandergrund, Bifige|36
Arth, Aazopf|Walchwil, St. Adrian|60
Vigie|Montelly|151
Affoltern a. A., Kronenplatz|Affoltern a. A., Bezirksspital|78
Zimmerwald, Post|Zimmerwald, Kirche|51
Ramiswil, Abzw. Scheltenstr.|Ramiswil, Kapelle|6
Ruswil, Rottalcenter|Wolhusen, Bahnhof|52
Pedemonte GR|Pedecosta|26
Schenkon, Tann|Schenkon, Tannberg|43
Gudo, Serta|Gudo, Pian Marnino|49
Bergün/Bravuogn, Buorchas|Stugl/Stuls, Dorf|13
Flawil, Botsberg Post|Flawil, Niederberg|32
Lipperswil, Abzw.|Lipperswil, Abzw. Conny Land|31
Fuchsenried, Mühlebergwerk|Oberei b. Mühleberg|29
Steckborn, Sportplatz Emmig|Steckborn, im Rank|48
Bercher, village|Bercher, Vers l'Eglise|2
Waltensburg/Vuorz, posta|Waltensburg/Vuorz, Demvitg|34
Tavannes|Sonceboz-Sombeval|73
Wasterkingen,Ausserdorfstrasse|Hüntwangen, Dorf|24
Villa di Chiavenna|S. Croce|15
Kloten, Kirchgasse|Kloten, Säntisstrasse|2
Balsthal, Post|Balsthal, Thalbrücke|43
Zufikon, Emaus|Bremgarten AG, Bahnhof|82
Stans, Kreuzstrasse|Buochs, Fadenbrücke|3
Riemenstalden, Riedberg|Riemenstalden, Hüsern|4
Bonstetten, Chrüzacher|Bonstetten, Eiacher|3
Lavey-les-Bains, place|Lavey, Front Bastionné|32
Breitenbach, Dorfplatz|Breitenbach, Ebne|77
Nax, Creux-de-Nax|Nax, Erbioz|17
Novaggio, Posta|Novaggio, Riveri|87
Riazzino, Posta|Riazzino, Alle Bolle|51
Murten, Bahnhof|Murten, Pra Pury|39
Kressbronn Hafen|Nonnenhorn Hafen|23
Ormalingen, Grauenstein|Hemmiken, Stiegelmatt|44
Mauborget, bif. La Magnenaz|Mauborget, village|6
Vasön, Tschenner|Valens, Duonig|12
Busslingen, Stetterstrasse|Künten, Post|5
Balen-Gassaura, Dorf|Valens, Sandgrueb|27
Saignelégier|Le Bémont|24
Engelberg-Wingreis|Twann BSG|26
Schönenberg ZH, Post|Schönenberg ZH, Zweierhof|128
Marone|Verigo|9
Wyssachen, Fritzenflue|Eriswil, Altersheim|7
Les Mayens-de-Sion|Les Agettes, bif. M.-de-l'Ours|17
Eichberg, Hölzlisberg|Eichberg, Süesswinkel|4
Hombrechtikon, Garstlig|Hombrechtikon, Grossacher|58
Les Mayens-de-Sion|Les Agettes, Crételannaz|17
Lumbrein, St. Andriu|Surin, spv.|25
Les Verrières, douane|Pontarlier, gare|26
Schönenberg ZH, Post|Schönenberg ZH, Neubad|66
St. Peter, Gufa|Peist, Schulhaus|22
Coinsins, Auberge|Coinsins, Mimorey|86
Coinsins, Auberge|Coinsins, Les Vettanes|86
Sugiez, poste|Sugiez, gare|10
Cernier, centre|Engollon, village|21
Wohlen AG, Bahnhofstr./Migros|Wohlen AG, Postplatz|59
Effretikon, Eselriet|Illnau, Löwen|37
Kloten, z. Wilden Mann|Kloten, GAC|237
Obstalden, Post|Mühlehorn, Bahnhof|1
Athenaz, village|Avusy, village|116
Mollie-Margot, centre|Forel (Lavaux), Cornes de Cerf|118
Samedan|St. Moritz|2
Samedan|Celerina|57
Samedan|Pontresina|2
Samedan|Punt Muragl|66
Echallens|Bercher|3
Samedan|La Punt-Chamues-ch|1
Samedan|Zuoz|1
Trogne|St-Martin VS, Trogne d'Enhaut|20
Dietingen, Hauptstrasse|Uesslingen, Post|14
Pfyn, Frohsinn|Dettighofen (Lanzen), Käserei|18
Binii|Savièse, Etang des Rochers|14
Chermignon, Dessous|Lens, La Croix|20
Chermignon, Dessous|Ollon VS, village|21
Chermignon, Dessous|Ollon VS, bif.|36
Uetliburg SG, Säge|Uetliburg SG, Ottenhofen|92
Weil am Rhein Center|Huningue BPG|7
Ponte Tresa, Dogana|Croglio, Ronco Regina|88
Thürnen, Dorf|Diepflingen, Dorf|49
Brügglen SO,Ochsenbeinschmiede|Mühledorf SO, Sternen|38
Limpach, Post|Limpach, Vorimholz|33
Spiringen, Glätti|Spiringen, Rütti|34
Emdthal, Dorf|Mülenen, Bahnhof|8
Rumisberg, Bären|Wolfisberg, Hof|19
Monti di Fosano, Bv. Piazzogna|Monti di Fosano, Oratorio|14
Baden, Badener Tor|Dättwil AG, Kantonsspital|314
Möriswil, Abzw.|Säriswil, Birchi|71
Signy, poste|Nyon, Hôpital|2
Vallorbe, Les Eterpaz|Vallorbe, Les Jurats|22
Thal, Löwen|Thal, Anker|50
Loco, Paese|Loco, Ricovero|16
Meiringen, Gilli|Meiringen, Wysland|26
Ulrichen, Abz. Nufenen|Ulrichen, Bahnhof|8
Pfäffikon SZ ZSG|Altendorf ZSG|4
Luchsingen-Hätzingen|Leuggelbach, Firma Schlittler|15
Beckenried, Niederdorf|Beckenried, Hungacher|89
Moosegg, Hotel|Waldhäusern BE, Kurhaus|4
Waldkirch, Edlischwil|Waldkirch, Bernhardsrüti|45
Seltisberg, Post|Seltisberg, Sonnenblick|85
Thusis|Tiefencastel|41
Triesen, Bächlegatter|Triesen, Sonnenkreisel|1
Sursee, Surentalstrasse|Krummbach, Bodenmatt|11
Rüttihubelbad, Restaurant|Enggistein, Rüttihubelstrasse|28
Hasliberg Hohfluh,Haslibergerh|Hasliberg Hohfluh, Dorf|87
Büren an der Aare, Bahnhof|Rüti b. Büren, Hauptstrasse|73
Büren an der Aare, Bahnhof|Arch, Arche|2
Wollerau, Wächlen|Wollerau, Bahnhof|60
Basel St. Albantal|Huningue BPG|3
Saignelégier, La Neuvevie|Saignelégier, Centre Loisirs|16
Schachen (Herisau)|Degersheim|57
Ovronnaz, croisée du centre|Ovronnaz, Plein soleil|18
Bern, Kasernenstrasse|Bern, Rosengarten|49
Meilen, Beugen|Meilen, Alte Sonne|63
Casenzano, Paese|Casenzano, La Tempelina|18
Aesch BL, Höhenweg|Pfeffingen, Post|159
Mönchaltorf, Traube|Mönchaltorf, Gossauerstrasse|7
S. Nazzaro, Posta|S. Nazzaro, Taverna|11
Fresens, village|Fresens-Montalchez, poste|21
Hinterkappelen, Post|Hinterkappelen, Aumatt|72
Vaduz, Rheinpark Stadion|Vaduz, Alte Rheinbrücke|25
Moutier, Banque cantonale|Moutier, Suisse Est|12
Grono, Nord|Leggia, Redivolo|49
Innertkirchen Post MIB|Aareschlucht Ost MIB|50
Villarsel-le-Gibloux, village|Villarsel-le-Gibloux, Bugnon|12
Tenero, Fraccia|Mondacce|22
Mels, Plons Dorf|Mels, Rekrutierungszentrum|13
Gunzwil, Holdern|Gunzwil, Hasenhusen|43
Altdorf UR, Post|Altdorf UR, Spital|3
Pragg, Bahnhof Furna|Jenaz, Marktplatz|1
St. Niklaus VS, Biffig|St. Niklaus VS, Mattsand|4
Le Masoni|La Motta, Dogana|8
Perroy, Vinicole|Féchy, Auberge|35
Romont FR, Les Chavannes|Romont FR, Les Rochettes-PAA|10
Begnins, poste|Begnins, Bellevue|22
Täuffelen|Gerolfingen|81
Waldenburg, Bahnhof|Oberdorf BL, Winkelweg|24
Flums, Post|Flums, Oberstufenzentrum|6
Wil SG, Bahnhof|Littenheid, Klinik|5
Oron|Vauderens|14
Corcelles-près-Concise,village|Onnens VD, croisée|56
Trachslau, Rüti-Säge|Einsiedeln, Altersheim|29
Naz, laiterie|Poliez-Pittet, collège|1
Cheseaux-s-Lausanne, gare|Cheseaux-s-Lausanne, Pâquis|34
Locarno, Piazza Castello|Locarno, Panorama|44
Dreispitz|Basel Bahnhof SBB|1078
Pratteln, Krummeneich|Pratteln, Rankacker|87
Schönbühl RBS|Urtenen|135
Romont FR, gare|Billens, Hôpital bif.|14
Allenlüften, Dorf|Mauss|14
Athenaz, village|Sézegnin|116
Gerlikon, Bausel|Oberwil TG, Dorf|14
Lalden, Dorf|Eyholz, Brücke|40
Attelwil, alte Post|Attelwil, Schule|58
Brig, Spital Regionalschulhaus|Glis, Romantica|50
Liestal, Abzw. Hersberg|Arisdorf, Weieren|27
Bitsch, Mehrzweckanlage|Bitsch, Schulhaus|15
Hofmatt|Münchenstein Neuewelt/Grün 80|398
Bitsch, Mehrzweckanlage|Bitsch, Kraftwerk SBB|15
Täuffelen, Bahnhof|Epsach, Dorf|48
Sevelen, Veltur|Sevelen, Bahnhof|2
Findelbach|Riffelalp|54
Findelbach|Zermatt GGB|54
L'Isle, poste|La Coudre (L'Isle), Bas villag|12
Euthal, Ruostel|Willerzell, Schönbächli|19
L'Isle, poste|Mont-la-Ville, poste|4
Lugano, Stazione Piazza Besso|Breganzona, Cinque Vie|38
Horw, Steinibach|Horw, Zentrum|184
Betschwanden, Schulhaus|Rüti GL, Schulhaus|27
Grächwil|Meikirch, Gassacker|59
Grächwil|Ortschwaben, Aetzikofen Abzw.|59
Oberried am Brienzersee BrS|Giessbach See|9
Oberried am Brienzersee BrS|Iseltwald|9
Bruson, télésiège|Bruson, village|12
Ayent, Le Creux|Luc|26
Büttikon AG, Brünishalden|Büttikon AG, Rossweid|31
Embrach, Dreispitz|Rorbas, Dorfplatz|5
Steinach, Obersteinach Käserei|Steinach, Säntisstrasse|51
Wettswil a.A., Dorf|Wettswil a.A., Bäumlisächer|140
Villard-sur-Chamby, la Cranche|Villard-sur-Chamby, Saumont|16
St-Pierre-de-Clages, école|Chamoson, Plantys|28
St. Erhard, Post|Sursee, Waldegg|13
Zignau, vitg|Trun, casa da scola|2
Gstaad, Wispile|Feutersoey, Dorf|6
Eschert, Sous-la-Rive|Grandval, centre du village|1
Zwingen, Laufenstrasse|Zwingen, Strengenfeld|22
Wolfenschiessen, Burgholz|Wolfenschiessen, Schürmatt|18
Zwingen, Laufenstrasse|Zwingen, Schützenhaus|20
Samedan, Bahnhof|Samedan, Post|114
Geissholz, Dorf|Mettli|9
Birrhard, Unterdorf|Birrhard, Gemeindehaus|45
Bülach, Obere Frohalde|Bülach, Untere Frohalde|43
Seewen SO, Seetalhöhe|Duggingen, Seewenstrasse|62
Feldbrunnen|Bei den Weihern|68
Grüt (Gossau ZH)|Grüt (Gossau ZH), Grünau|63
Porlezza|Osteno|2
Winterthur, Gewerbeschule|Winterthur, Fotozentrum|3
Scharans, St. Agatha|Fürstenau, Fürstenaubruck|46
Chamoson, Carrefour|Chamoson, Plantys|28
Stalden VS, Pollern|Stalden VS, Bärgji|35
Langnau-Gattikon|Sihlau|5
Langnau-Gattikon|Sihlwald|47
Cumpadials, Dorf|Sumvitg, Val|10
Tschiertschen, Post|Praden, Kurhaus|27
Devant-de-l'Etivaz|L'Etivaz, Le Bouraz|25
Schaffhausen, Bahnhof|Schaffhausen, Bachstrasse|48
Dreien, Tüfi|Dreien, Post|34
Alt St. Johann SAS|Alp Selamatt|12
Brunnen|Flüelen|30
Brunnen|Sisikon|41
Tscherlach, Sonnental|Berschis, Lindenplatz|19
Fey (Nendaz), Moralla|Fey (Nendaz), village|19
Münsingen, Erlenau|Münsingen, Lindenweg|15
Lenzerheide/Lai LLPR|Scharmoin|2
La Roche FR, poste|Treyvaux, Le Pratzey|46
Scharnachtal, Haus Lengacher|Kiental, Rufenen|34
Zug, Ammannsmatt|Steinhausen, Dorf|492
Russikon, Post|Russikon, Kirche|95
Bischofszell Stadt, Bahnhof|Sitterdorf, Post|6
Zug, Ammannsmatt|Baar, Spital|145
La Roche FR, poste|Hauteville, poste|46
Schwellbrunn, Post|Schwellbrunn, Sommertal|22
Wabern, Tram-Endstation|Wabern, Kleinwabern|30
Laax GR, Rancho|Laax GR, Murschetg|109
Grandson, Péroset|Grandson, Borné Nau|5
Locarno, Cinque Vie|Locarno, Piazza Castello|55
Rieden SG, Post|Rieden SG, Freigaden|70
Provence TL|Malley|151
Entlebuch, Rusacher|Entlebuch, Schwand|26
Steg VS, Bäckerei|Steg VS, Eggi|43
Gonten, Rapisau|Enggenhütten (Schlatt-Haslen)|37
Kleinlützel, Garage|Kleinlützel, Ziegelscheune|22
Brienz|Meiringen|27
Kleinlützel, Post|Kleinlützel, Frohmatt|56
Gordola, Nord|Gordola, Gnesa|51
Olten, Bahnhof|Hägendorf, Bahnhof|3
Bouveret, village|Les Evouettes, village|18
Niederbüren, Post|Arnegg, Bahnhof|34
Pian S. Giacomo, Paese|S. Bernardino, Posta|25
Brienz|Brienzwiler|36
Nunningen, Oberkirch|Nunningen, Engi|1
Kerns, Acheri|Kerns, Kernwald|38
Rüfenacht, Schlössli|Rüfenacht, Längimoos|22
Les Haudères, Farquèses|Les Haudères, La Coutaz|15
Provence, La Grangette|Montalchez, centre du village|6
Courgenay, haut du village|Cornol, bas du village|9
Herzogenbuchsee|Langenthal|75
Schellenberg, Loch|Ruggell, Limsenegg|77
Knutwil, Eriswil|Buchs LU, Eintracht|12
Guntershausen|Aadorf|73
Riedbach|Bern Bümpliz Nord|57
Berikon, Mattenhof|Oberwil-Lieli, Bündtemättli|106
Bolligen, Rüttelerweg|Habstetten, Linde|105
Andeer, Rofflaschlucht|Ausserferrera, Schmelzi|15
Stettbach|Winterthur|84
Gordola, Motto|Gordola, Gnesa|16
Küssnacht am Rigi, Hauptplatz|Merlischachen, Dorf|8
Untervaz, Dorf|Untervaz, Giesacker|114
Sursee, Mariazell|Sursee, Altstadt|1
Stäfa, Lindenbänkli|Stäfa, Bahnhof|5
Utzenstorf, Bahnhof|Utzenstorf, Landshutstrasse|18
Mapragg|Vadura, Dorf|28
Fuldera, posta|Fuldera, Furom|44
Fuldera, posta|Fuldera, d'Aint|29
Kehrsiten, Baumgarten|Kehrsiten, Feuerwehrdepot|23
Sursee, Bahnhof|Sursee, Altstadt|63
Montcherand, bas du village|Les Clées, bif.|4
Buch a. Irchel, Wiler|Gräslikon|47
